CUSTOMER_CODE,FIRSTNAME,LASTNAME
CUST0000094147,Margette,Holbrook
CUST0000071334,Asia,Sancho
CUST0000075399,Aimil,Lewes
CUST0000008605,Beatriz,Delila
CUST0000003705,Devina,Bluh
CUST0000081248,Cecile,Philipp
CUST0000027486,Chrystel,Concha
CUST0000031856,Ida,Goddard
CUST0000057243,Julieta,Garek
CUST0000006248,Cyb,Bettine
CUST0000025165,Anica,Sisile
CUST0000014161,Suzette,Jethro
CUST0000038786,Lauryn,Rodmann
CUST0000048001,Bertine,McLaughlin
CUST0000092793,Lanna,Helve
CUST0000018089,Cherilyn,Allare
CUST0000032987,Luci,Bury
CUST0000083068,Clary,Juliet
CUST0000037043,Lilith,Uird
CUST0000018193,Oona,Maiah
CUST0000018301,Alia,Allare
CUST0000090479,Lacie,Pulsifer
CUST0000009351,Audrie,Alva
CUST0000086784,Tilly,Winnick
CUST0000018640,Madeleine,Poppy
CUST0000079220,Maridel,Nore
CUST0000061723,Janis,Dulciana
CUST0000087760,Kamilah,Leifeste
CUST0000016488,Shauna,Berriman
CUST0000051254,Marcelline,Tomasina
CUST0000043519,Adriana,Heisel
CUST0000049948,Camile,Wittie
CUST0000062278,Melisent,Jenness
CUST0000031532,Mildrid,Briney
CUST0000079964,Sabina,Zaslow
CUST0000018491,Alejandra,Sabella
CUST0000090558,Aubrie,Kauppi
CUST0000007623,Mariele,McClimans
CUST0000007355,Nannie,Olin
CUST0000038758,Ketti,Wyn
CUST0000041348,Cacilie,Krystle
CUST0000051605,Concettina,Lissi
CUST0000092383,Harrietta,Zeeba
CUST0000051653,Deane,Cimbura
CUST0000071975,Ninnetta,Bonucci
CUST0000041098,Bill,Billye
CUST0000018348,Brietta,McClimans
CUST0000090152,Hermione,Therine
CUST0000085696,Helena,Genna
CUST0000053212,Hannis,Bryna
CUST0000081853,Starla,Juan
CUST0000065863,Trudie,Elvyn
CUST0000013307,Veda,Vins
CUST0000042647,Pearline,Klotz
CUST0000032718,Vivia,McClimans
CUST0000051539,Maryellen,Andrel
CUST0000095605,Laurene,Peti
CUST0000050184,Katuscha,Jobi
CUST0000043282,Gwenneth,Rustice
CUST0000014070,Moyna,Lowry
CUST0000057790,Kary,Valoniah
CUST0000084004,Wileen,Merriott
CUST0000016190,Lilith,Chauncey
CUST0000080146,Janis,Teddman
CUST0000083222,Netty,Ochs
CUST0000071440,Mamie,Felizio
CUST0000066146,Emma,Tjon
CUST0000029988,Priscilla,Janith
CUST0000087141,Winny,Geffner
CUST0000060724,Brena,Sharl
CUST0000092038,Farrah,Ralfston
CUST0000067129,Eve,Melleta
CUST0000033892,Maridel,Graig
CUST0000093400,Kore,Ephrem
CUST0000036113,Tomasina,Heisel
CUST0000052912,Goldie,Euridice
CUST0000066852,Romona,Barney
CUST0000095011,Ilse,Wesle
CUST0000047738,Emylee,Velick
CUST0000015459,Rochette,Fax
CUST0000003050,Alameda,Schroth
CUST0000069110,Jordan,Letsou
CUST0000052781,Alameda,Holbrook
CUST0000024651,Shandie,Montgomery
CUST0000038435,Elyssa,Orpah
CUST0000076860,Vere,Durware
CUST0000011631,Harrietta,Isidore
CUST0000006277,Maud,Dorothy
CUST0000086946,Jsandye,Faust
CUST0000006627,Dorthy,Uund
CUST0000013860,Esmeralda,Schalles
CUST0000091832,Gianina,Fillbert
CUST0000076088,Olwen,Buckler
CUST0000042566,Nadine,Radu
CUST0000082365,Lorie,Stefa
CUST0000039088,Yolane,Capello
CUST0000032170,Libbie,Harl
CUST0000099454,Juliane,Malina
CUST0000024004,Mathilda,Lipson
CUST0000057225,Shell,Rosette
CUST0000014528,Candy,Marisa
CUST0000046302,Kayla,Lymann
CUST0000016441,Lory,Amethist
CUST0000052525,Clarice,Arvo
CUST0000004324,Andeee,Gilmour
CUST0000057832,Frank,Quent
CUST0000013092,Yolane,Weinreb
CUST0000003217,Maryellen,Marden
CUST0000095226,Nelle,Ledah
CUST0000051119,Kimberley,Jena
CUST0000016366,Wynne,Gwenore
CUST0000021632,Shannah,Halsey
CUST0000050498,Penelopa,Merell
CUST0000019170,Britte,Velick
CUST0000015638,Moyna,Erb
CUST0000064712,Gerianna,Sikorski
CUST0000023081,Inga,Eldrid
CUST0000010206,Nariko,Birdella
CUST0000078144,Kylynn,Sammons
CUST0000068914,Sandie,Daegal
CUST0000069933,Madeleine,Raffo
CUST0000037300,Justinn,Olympium
CUST0000072500,Gusty,Ruvolo
CUST0000038068,Rhea,Trey
CUST0000049812,Constance,Rolf
CUST0000008031,Carol-Jean,Frendel
CUST0000043488,Josephine,Wareing
CUST0000059864,Joeann,Zaslow
CUST0000018710,Ofilia,Corilla
CUST0000037667,Desirae,Obed
CUST0000086907,Helena,Toor
CUST0000082627,Cathyleen,Love
CUST0000006345,Jean,Rooney
CUST0000063720,Candi,Rese
CUST0000074291,Sonni,Katrine
CUST0000087651,Sandie,Harned
CUST0000066253,Elvira,Cordi
CUST0000032499,Zondra,Madox
CUST0000076899,Monika,Gert
CUST0000092809,Lusa,Thunell
CUST0000090942,Shirlee,Norvol
CUST0000042816,Giustina,Zachary
CUST0000060650,Vere,Goerke
CUST0000098542,Marleah,Pillsbury
CUST0000018774,Bibby,Atonsah
CUST0000027113,Maisey,Lamoree
CUST0000094314,Rozele,McLaughlin
CUST0000000525,Mildrid,Erich
CUST0000000247,Rosanne,Danby
CUST0000019862,Merry,Newell
CUST0000028940,Leona,Ortrude
CUST0000098486,Vonny,Rodmann
CUST0000005639,Ketti,Wareing
CUST0000083522,Clary,Rosemary
CUST0000018369,Kathi,Ricarda
CUST0000033857,Leona,Zenas
CUST0000013018,Berget,Jefferey
CUST0000085950,Paola,Briney
CUST0000023361,Joceline,Schwejda
CUST0000046132,Ottilie,Rona
CUST0000049386,Gavrielle,Gualtiero
CUST0000034612,Sarette,Sibyls
CUST0000081942,Sara-Ann,Tamar
CUST0000089576,Candi,Ellord
CUST0000053701,Joy,Annice
CUST0000085522,Lorenza,Wilkinson
CUST0000084337,Kassey,Jobi
CUST0000051513,Juliane,Torray
CUST0000096561,Ira,Docilla
CUST0000026592,Bobbi,Seagraves
CUST0000083575,Dennie,Bach
CUST0000016139,Melina,Jorgan
CUST0000073250,Sheelagh,Tillford
CUST0000088169,Pollyanna,Fillbert
CUST0000035007,Minne,Marijo
CUST0000030534,Dorthy,Vastah
CUST0000000733,Sallie,Karylin
CUST0000032407,Henriette,Pettiford
CUST0000068761,Marguerite,Vastah
CUST0000038842,Dania,Adamsen
CUST0000024134,Ellette,Bivins
CUST0000047214,Joelly,Kermit
CUST0000009276,Camile,Jaylene
CUST0000059608,Hyacinthe,Laurianne
CUST0000046690,Juliane,Bahr
CUST0000047670,Viki,Sawtelle
CUST0000060211,Charlena,Craggie
CUST0000053145,Adore,Macey
CUST0000036007,Gilda,Raama
CUST0000059779,Konstance,Vastah
CUST0000036868,Edyth,Lutero
CUST0000084842,Anallese,Ochs
CUST0000077904,Gratia,Ruvolo
CUST0000008215,Sidoney,Stuart
CUST0000001655,Chrystel,Pozzy
CUST0000031152,Zia,Karylin
CUST0000068475,Vonny,Desai
CUST0000085510,Phylis,Sidonius
CUST0000052665,Valera,Armanda
CUST0000026332,Cristine,An
CUST0000035472,Alia,Sikorski
CUST0000018171,Riannon,Chauncey
CUST0000045657,Eadie,Terencio
CUST0000018600,Miquela,Rese
CUST0000075687,Christian,Smitt
CUST0000002299,Shauna,Erich
CUST0000047572,Queenie,Sikorski
CUST0000080734,Shannah,Timon
CUST0000052400,Madeleine,Bryna
CUST0000071362,Joceline,Colbert
CUST0000077748,Margarette,Gibbeon
CUST0000070943,Margette,Blake
CUST0000064100,Aeriela,Merat
CUST0000074896,Cissiee,Rona
CUST0000027352,Annabela,Skell
CUST0000020350,Charissa,Skurnik
CUST0000062271,Andeee,Ferino
CUST0000013690,Donetta,Therine
CUST0000015499,Sue,Charity
CUST0000050494,Ardys,Salvidor
CUST0000097036,Aurelie,Kirstin
CUST0000009184,Moyna,Devlen
CUST0000072787,Roslyn,Maples
CUST0000010335,Deedee,Seagraves
CUST0000036022,Brynna,Paton
CUST0000053170,Andeee,Vharat
CUST0000049806,Agnese,Khorma
CUST0000091119,Roslyn,Tamar
CUST0000006724,Monika,Goddard
CUST0000054162,Almeta,Nikaniki
CUST0000049012,Betta,Thad
CUST0000098978,Flo,Nerita
CUST0000063292,Yolane,Greenwald
CUST0000019628,Diena,Nerita
CUST0000068494,Renae,Martguerita
CUST0000036525,Sidoney,Moseley
CUST0000054537,Belinda,Dichy
CUST0000039054,Libbie,Harl
CUST0000058171,Dorthy,Glenden
CUST0000084522,Monika,Lytton
CUST0000035381,Abbie,Christal
CUST0000020670,Clarice,Schlosser
CUST0000013556,Susan,Konyn
CUST0000008239,Merry,Leifeste
CUST0000018971,Sissy,Klotz
CUST0000045983,Vevay,Brian
CUST0000026116,Gerrie,Kristi
CUST0000045908,Lita,Schwejda
CUST0000069497,Orsola,Colbert
CUST0000055262,Blondelle,Sammons
CUST0000093889,Cathie,Woodberry
CUST0000062741,Laurene,Cohdwell
CUST0000030701,Jessy,Leffen
CUST0000030422,Ermengarde,Thilda
CUST0000081053,Madeleine,Bettine
CUST0000004478,Zia,Wilkinson
CUST0000089147,Genevra,Kiyoshi
CUST0000039008,Elka,Munn
CUST0000020504,Deane,Smitt
CUST0000099818,Sallie,Infield
CUST0000097237,Silvana,Dunkin
CUST0000057237,Elena,Zitvaa
CUST0000008685,Lorenza,Thunell
CUST0000067259,Mamie,Henrie
CUST0000070358,Elvira,Taam
CUST0000055677,Annora,Hortensia
CUST0000061804,Veda,Ardeha
CUST0000076269,Arabel,Carmena
CUST0000043878,Robbi,Buffum
CUST0000007219,Bibby,Engdahl
CUST0000050597,Vevay,Stoller
CUST0000025018,Wileen,Alisia
CUST0000075856,Florie,Belanger
CUST0000022549,Thalia,Himelman
CUST0000067077,Consuela,Lumbard
CUST0000009212,Ebonee,Ethban
CUST0000028165,Agathe,Stilwell
CUST0000007633,Melodie,Jenness
CUST0000087473,Rubie,Heisel
CUST0000029099,Chandra,Therine
CUST0000033978,Hyacinthe,Cyrie
CUST0000096125,Lindie,Philoo
CUST0000098987,Doralynne,Bahr
CUST0000097975,Dulce,Wolfgram
CUST0000044782,Sara-Ann,Tengdin
CUST0000053646,Libbie,Candy
CUST0000093494,Shannah,Bollay
CUST0000047926,Lanae,Autrey
CUST0000091676,Cherilyn,Tremayne
CUST0000066719,Dorthy,Laurianne
CUST0000068426,Violet,Mullane
CUST0000041349,Lanae,Noelyn
CUST0000026808,Katharina,Raychel
CUST0000005771,Mariann,Stanwood
CUST0000073820,Pearline,Slifka
CUST0000090726,Hermione,Haerr
CUST0000053288,Frank,Sperling
CUST0000068547,Celestyna,Carvey
CUST0000075725,Marcelline,Cadmar
CUST0000020080,Gabriellia,Chaing
CUST0000056419,Gerrie,Turne
CUST0000041370,Celisse,Goerke
CUST0000035670,Charlena,Rodmann
CUST0000044829,Kylynn,Kravits
CUST0000056879,Fidelia,Yuille
CUST0000003570,Kalina,Wind
CUST0000022468,Gaylene,Harl
CUST0000012174,Jemie,Roscoe
CUST0000017111,Sidoney,Salvidor
CUST0000065155,Carilyn,Marisa
CUST0000081550,Consuela,Guildroy
CUST0000042919,Betta,Felizio
CUST0000085541,Frances,Land
CUST0000039071,Katleen,Melleta
CUST0000080303,Cherrita,Charity
CUST0000091667,Frieda,Deegan
CUST0000002100,Jeanna,Arley
CUST0000034387,Helsa,Connelly
CUST0000024874,Gisela,McClimans
CUST0000057343,Letizia,Ruvolo
CUST0000004177,Agnese,Phi
CUST0000055559,Kristina,Wilona
CUST0000057742,Mildrid,Docilla
CUST0000013867,Kayla,Ferino
CUST0000095869,Jessy,Han
CUST0000023684,Carlie,Morehouse
CUST0000047416,Wanda,Carlson
CUST0000028589,Cherrita,Ambrosia
CUST0000076331,Annora,Kesley
CUST0000092860,Roseline,Velick
CUST0000035497,Gilligan,Elisha
CUST0000038064,Giustina,Holbrook
CUST0000028821,Amelia,Granoff
CUST0000067882,Tina,Honoria
CUST0000016444,Annora,Martsen
CUST0000096755,Constance,Shaddock
CUST0000042945,Sybille,Charity
CUST0000086076,Lila,Blisse
CUST0000007658,Tarra,Zeeba
CUST0000030546,Viviene,Codding
CUST0000092996,Elka,Shelba
CUST0000049839,Tressa,Dorcy
CUST0000036725,Corene,Lutero
CUST0000078093,Gabi,Hoban
CUST0000034587,Lilith,Jefferey
CUST0000043019,Gui,Hoban
CUST0000085734,Dagmar,Dimitris
CUST0000068996,Merci,Fitzsimmons
CUST0000064989,Phylis,Andrel
CUST0000010690,Hermione,Sigfrid
CUST0000090111,Di,Turne
CUST0000047154,Sandie,Brian
CUST0000054161,Daphne,Daegal
CUST0000081094,Danny,Holbrook
CUST0000012103,Nannie,Ciapas
CUST0000077883,Shauna,Middleton
CUST0000063141,Krystle,Lamoree
CUST0000060109,Elmira,Juliet
CUST0000033381,Gwenneth,Creamer
CUST0000094756,Damaris,Avi
CUST0000079876,Tatiania,Breed
CUST0000064486,Rhoda,Brieta
CUST0000050936,Ellette,Lane
CUST0000033727,Beverley,Francene
CUST0000086383,Julieta,Ummersen
CUST0000039417,Zaria,Ariella
CUST0000041626,Emmey,Carbo
CUST0000023308,Addia,Hunfredo
CUST0000044396,Chloris,Merriott
CUST0000093828,Mildrid,Cressida
CUST0000080160,Sharlene,Thornburg
CUST0000007267,Allis,Pitt
CUST0000047385,Tressa,Heisel
CUST0000044646,Jobi,Berne
CUST0000029514,Karina,Erich
CUST0000000493,Roxane,Sheng
CUST0000099080,Dolli,Ardra
CUST0000051265,Dianemarie,Pozzy
CUST0000069513,Queenie,Gamaliel
CUST0000056727,Suzette,Radu
CUST0000042562,Judy,Hanshaw
CUST0000000095,Daphne,Johnsson
CUST0000057245,Kary,Tamar
CUST0000093651,Heida,Baudin
CUST0000041981,Fanny,Cristi
CUST0000027401,Chandra,Mandler
CUST0000043643,Caressa,Plato
CUST0000028845,Hildegaard,Stelle
CUST0000012430,Minne,Diogenes
CUST0000086705,Alex,Michella
CUST0000008889,Pearline,Peonir
CUST0000001882,Rani,Valoniah
CUST0000050491,Babita,Ellerey
CUST0000082514,Leia,Bach
CUST0000032041,Brianna,Lindemann
CUST0000033257,Danika,Love
CUST0000084223,Magdalena,Arley
CUST0000001765,Fredericka,Allare
CUST0000000052,Zsa Zsa,Skell
CUST0000070889,Chere,Stover
CUST0000082078,Daryl,Toffic
CUST0000069012,Margette,Rheingold
CUST0000012214,Darci,Rona
CUST0000010682,Liana,Wu
CUST0000031618,Nonnah,Kermit
CUST0000040622,Brandise,McAdams
CUST0000033221,Willetta,Brieta
CUST0000086882,Dennie,Christal
CUST0000034641,Hettie,Heisel
CUST0000016311,Paola,Pyle
CUST0000090424,Concettina,Jary
CUST0000077845,Ofilia,Christal
CUST0000030323,Leontine,Amasa
CUST0000048931,Vinita,Arley
CUST0000032762,Max,Bury
CUST0000082688,Bibby,Connelly
CUST0000019681,Siana,Curren
CUST0000006300,Jeanna,Carri
CUST0000073602,Hayley,Swigart
CUST0000090267,Edith,Rolf
CUST0000010622,Cyndie,Ilka
CUST0000036907,Roxane,Daegal
CUST0000059258,Yvonne,Dearborn
CUST0000080952,Cindelyn,Mich
CUST0000020003,Fawne,Thornburg
CUST0000070869,Rani,Koehler
CUST0000035475,Dorthy,Alfons
CUST0000031168,Claresta,Seligman
CUST0000079622,Kamilah,Cimbura
CUST0000062388,Lilith,Ardeha
CUST0000048296,Sara-Ann,Larochelle
CUST0000049578,Liana,Donell
CUST0000089569,Ermengarde,Fancie
CUST0000056204,Genovera,Auberbach
CUST0000056903,Sophia,Lytton
CUST0000084813,Magdalena,Penelopa
CUST0000060352,Nananne,Dowski
CUST0000049084,Doralynne,Han
CUST0000005147,Mildrid,Lewes
CUST0000084585,Libbie,Linehan
CUST0000041474,Romona,Ashely
CUST0000005276,Karina,Peg
CUST0000069500,Janis,Jefferey
CUST0000059628,Lynea,Kolnick
CUST0000041173,Elise,Smitt
CUST0000015993,Carree,Koziara
CUST0000000980,Cecile,McNully
CUST0000054198,Benita,Kellby
CUST0000007377,Kary,Aurelio
CUST0000069379,Ida,Tjon
CUST0000098336,Flo,Kat
CUST0000002770,Eugine,Bendick
CUST0000081319,Damaris,Meli
CUST0000044512,Cam,Grimbly
CUST0000037823,Mara,Belanger
CUST0000077958,Lexine,Laurianne
CUST0000006367,Maye,Nadia
CUST0000061202,Barbara,Creamer
CUST0000052154,Chastity,Chinua
CUST0000077298,Kathy,Gower
CUST0000041339,Corene,Fredi
CUST0000006408,Hope,Chobot
CUST0000048989,Jessy,Klemperer
CUST0000078291,Margarette,Mallon
CUST0000039378,Esmeralda,Rese
CUST0000003074,Raf,Roumell
CUST0000060681,Ana,Esmaria
CUST0000019570,Wileen,Olnee
CUST0000092503,Rori,Morrill
CUST0000049485,Tatiania,Sadowski
CUST0000077974,Shauna,Tamar
CUST0000060856,Alisha,Byrne
CUST0000032946,Wileen,Goldina
CUST0000052662,Anallese,Mich
CUST0000052539,Frieda,Rodmann
CUST0000099861,Katharina,Alabaster
CUST0000019196,Alia,Standing
CUST0000083944,Dorthy,Salvidor
CUST0000095599,Delilah,Tice
CUST0000009382,Zondra,Francene
CUST0000058504,Elyssa,Tacye
CUST0000090372,Renae,Rillings
CUST0000001715,Inga,Toor
CUST0000080460,Joeann,Lasley
CUST0000079475,Janis,Muriel
CUST0000039537,Starla,Socha
CUST0000094280,Justinn,Bari
CUST0000019103,Andeee,Niccolo
CUST0000007993,Marline,Paton
CUST0000019457,Madalyn,Hilbert
CUST0000046247,Willetta,McClimans
CUST0000036168,Audrie,Edison
CUST0000044156,Elka,Sikorski
CUST0000096210,Carol-Jean,Laurianne
CUST0000011200,Jinny,Jeanne
CUST0000065197,Sheree,Tremayne
CUST0000043734,Cyndie,Orelee
CUST0000021710,Fidelia,Lanita
CUST0000057969,Tilly,Drus
CUST0000023856,Eve,Matthew
CUST0000089074,Caritta,Brian
CUST0000061206,Corene,Corrine
CUST0000060064,Linzy,Barney
CUST0000095741,Sindee,Boehike
CUST0000074121,Maye,Gabrielli
CUST0000002299,Allis,Bearnard
CUST0000054881,Rochette,Rona
CUST0000011449,Sidoney,Ashok
CUST0000047102,Corene,Longfellow
CUST0000087050,Adore,Chick
CUST0000064237,Sybille,Screens
CUST0000056877,Janenna,Harl
CUST0000055146,Cyb,Sabella
CUST0000047229,Carree,Mitzi
CUST0000082964,Deloria,Corilla
CUST0000040889,Elvira,Cath
CUST0000017896,Emilia,Adrienne
CUST0000034230,Linzy,McAdams
CUST0000050432,Mignon,Yate
CUST0000001988,Mignon,Gombach
CUST0000017983,Alia,Ephrem
CUST0000080761,Elise,Ailyn
CUST0000024616,Dennie,Pozzy
CUST0000047839,Addia,Durware
CUST0000099001,Veda,Keelia
CUST0000095552,Shaine,Middleton
CUST0000004687,Oona,Helve
CUST0000059496,Kassey,Toor
CUST0000001079,Trudie,Tengdin
CUST0000085680,Arlina,Dunkin
CUST0000039288,Margalo,Telfer
CUST0000098659,Sharai,Eachern
CUST0000011376,Patricia,Morrill
CUST0000015399,Riannon,Hoenack
CUST0000004471,Adele,Sekofski
CUST0000008949,Neila,Phaidra
CUST0000027957,Olivette,Sinegold
CUST0000050212,Constance,Salchunas
CUST0000074411,Steffane,Baptlsta
CUST0000046400,Delilah,Thunell
CUST0000052753,Annecorinne,Thornburg
CUST0000061570,Edyth,Cressida
CUST0000096031,Brietta,Kevon
CUST0000087348,Arlina,Lunsford
CUST0000031730,Rani,Desai
CUST0000014645,Lacie,Gale
CUST0000067323,Delilah,Bahr
CUST0000034271,Sadie,Nester
CUST0000076803,Jemie,Kalinda
CUST0000053401,Lynea,Kunin
CUST0000060921,Mariele,Wyn
CUST0000028716,Molli,Terrence
CUST0000045313,Chere,Cleavland
CUST0000060216,Adele,Faust
CUST0000037875,Ida,Virgin
CUST0000069131,Tressa,Naor
CUST0000008545,Caritta,Ruvolo
CUST0000018895,Claudina,Bergman
CUST0000037238,Corly,Kinnard
CUST0000015665,Sam,Socha
CUST0000002528,Viki,Chabot
CUST0000024329,Nicoli,Ariella
CUST0000061302,Benita,Elvyn
CUST0000084323,Lucille,Edee
CUST0000017862,Marita,Ackerley
CUST0000030986,Orelia,Neils
CUST0000000327,Britte,Holtz
CUST0000064259,Deloria,Roarke
CUST0000020526,Stephanie,Olin
CUST0000044368,Constance,Tengdin
CUST0000040898,Veda,Glenden
CUST0000066991,Raina,Latini
CUST0000064802,Pollyanna,Lorenz
CUST0000040414,Celene,Pernick
CUST0000047277,Minda,Rugen
CUST0000078013,Bobbi,Jenness
CUST0000027710,Mariele,Alabaster
CUST0000006818,Linzy,Fennessy
CUST0000095532,Bobinette,Bahr
CUST0000053430,Agathe,Eiser
CUST0000041960,Madalyn,Payson
CUST0000040789,Fawne,Magnolia
CUST0000081017,Peri,Clara
CUST0000070390,Mallory,Abernon
CUST0000060686,Marsiella,Ursulette
CUST0000047561,Kamilah,Delacourt
CUST0000084550,Frank,Fulmer
CUST0000035510,Annora,Quinn
CUST0000013552,Lusa,Toor
CUST0000010327,Justinn,Kinnard
CUST0000034318,Drucie,Middleton
CUST0000028067,Mureil,Corrine
CUST0000076367,Hettie,Behre
CUST0000095160,Susette,Afton
CUST0000003412,Donetta,Johanna
CUST0000065273,Goldie,Cloris
CUST0000051300,Nonnah,Quinn
CUST0000029156,Alex,Nunci
CUST0000081981,Tamqrah,Hubert
CUST0000022668,Xylina,Madox
CUST0000024216,Nollie,Marden
CUST0000099944,Goldie,Wareing
CUST0000034917,Damaris,Baudin
CUST0000005157,Julieta,Atonsah
CUST0000034058,Oralee,Girardo
CUST0000017421,Janeczka,Bultman
CUST0000035637,Corene,Irmine
CUST0000099755,Tami,Chick
CUST0000035064,Ulrike,Ricki
CUST0000083099,Bibby,Fosque
CUST0000022621,Orsola,Ashok
CUST0000048193,Gerianna,Ezar
CUST0000029890,Jacenta,Diann
CUST0000050617,Viki,Raama
CUST0000023414,Aili,Ellord
CUST0000074681,Tarra,Felecia
CUST0000093610,Frieda,Buffum
CUST0000061079,Tiffie,Emmy
CUST0000068659,Vivia,Kamaria
CUST0000017305,Allyce,Munn
CUST0000087543,Alyssa,Lilas
CUST0000017018,Addia,Ciapas
CUST0000066010,Siana,Jess
CUST0000050788,Arlina,Winnick
CUST0000014826,Gloria,Lewes
CUST0000037071,Dione,Marlie
CUST0000013874,Eve,Kelula
CUST0000040783,Rori,Lucienne
CUST0000027299,Sam,Persse
CUST0000057278,Anestassia,Carolin
CUST0000007959,Cyndie,Clywd
CUST0000059932,Albertina,Jotham
CUST0000006287,Philis,Linskey
CUST0000085175,Lizzie,Ehrman
CUST0000018525,Kelly,Brittani
CUST0000090087,Melanie,Goddard
CUST0000000505,Ebonee,Adore
CUST0000045744,Nita,Shama
CUST0000087899,Iseabal,Cyrie
CUST0000030377,Shaylyn,Dowski
CUST0000030994,Meriel,Pacorro
CUST0000012110,Susette,Bonucci
CUST0000004162,Diena,Dulciana
CUST0000011749,Ilse,Lemuela
CUST0000055227,Tamqrah,Sophronia
CUST0000036687,Sheree,Hazlett
CUST0000078725,Neila,Mintz
CUST0000030791,Lanna,Dash
CUST0000008972,Karolina,Bakerman
CUST0000038653,Aubrie,Ochs
CUST0000032670,Robbi,Ivens
CUST0000059756,Marika,Luhe
CUST0000078688,Fayre,Carbo
CUST0000080442,Marylou,Ludewig
CUST0000018983,Bettine,Martguerita
CUST0000082420,Kittie,Stoller
CUST0000003344,Pierette,Boehike
CUST0000032085,Vivia,Rheingold
CUST0000045211,Merry,Therine
CUST0000070702,Shirlee,Ivens
CUST0000074387,Alisha,Guildroy
CUST0000056929,Rani,Turne
CUST0000048414,Almeta,Koziara
CUST0000013182,Celene,Payson
CUST0000018179,Celestyna,Suzetta
CUST0000025514,Nicoli,Reinke
CUST0000062814,Genevra,Codding
CUST0000096262,Alex,Schenck
CUST0000023295,Tamqrah,Cristi
CUST0000077373,Roz,Bettine
CUST0000009784,Selia,Meli
CUST0000039075,Quintina,Faria
CUST0000016568,Augustine,Joseph
CUST0000026492,Vonny,Pearse
CUST0000053297,Meghann,Lunsford
CUST0000030474,Ebonee,Dearborn
CUST0000067914,Cassandra,Drisko
CUST0000075432,Tarra,Bultman
CUST0000032453,Gusty,Delacourt
CUST0000013485,Madelle,Anyah
CUST0000050323,Liana,Campball
CUST0000067193,Arabel,Carlson
CUST0000009191,Heddie,Bearnard
CUST0000090126,Cindelyn,Janith
CUST0000077320,Viki,Gualtiero
CUST0000018699,Anallese,Plato
CUST0000089118,Arabel,Yam
CUST0000013826,Deedee,Dorcy
CUST0000056884,Theodora,Dermott
CUST0000081155,Dagmar,Goldina
CUST0000020533,Jerry,Ezar
CUST0000081278,Letizia,Sacken
CUST0000092843,Elie,Hollingsworth
CUST0000078075,Britni,Arvo
CUST0000005816,Lilith,Grimbly
CUST0000030877,Ivett,Lia
CUST0000063257,Ermengarde,Gusella
CUST0000053159,Averyl,Kalinda
CUST0000014594,Pearline,Yusuk
CUST0000057726,Benita,Faria
CUST0000078748,Hope,Taam
CUST0000068702,Ira,Emmaline
CUST0000065962,Valera,Wilona
CUST0000018852,Hollie,Fleeta
CUST0000052773,Minne,Baylor
CUST0000066390,Jeanna,Alabaster
CUST0000079735,Candy,Uund
CUST0000083357,Dorthy,Alexandr
CUST0000045026,Sharlene,Cherianne
CUST0000076755,Karena,Bebe
CUST0000028819,Ermengarde,Paton
CUST0000004106,Elora,Merna
CUST0000087009,Catharine,Tamsky
CUST0000047554,Judy,Mike
CUST0000012138,Eugine,Clywd
CUST0000017312,Jeanna,Gilmour
CUST0000010877,Tatiania,Paton
CUST0000018661,Roberta,Ramona
CUST0000044548,Dorice,Forrer
CUST0000085952,Lisette,Rozanna
CUST0000025459,Lynea,Freddi
CUST0000087502,Sheree,Uird
CUST0000095959,Willetta,Lutero
CUST0000042109,Cyb,Kalinda
CUST0000008364,Starla,Tjon
CUST0000017848,Aryn,Liebermann
CUST0000079296,Lanae,Dex
CUST0000037361,Talya,Carleen
CUST0000080856,Roslyn,Ciapas
CUST0000063476,Regina,Iphlgenia
CUST0000061177,Jenda,Pitt
CUST0000053329,Tabbatha,Socha
CUST0000081462,Romona,Sheng
CUST0000059531,Wynne,Cullin
CUST0000043412,Hallie,Silvan
CUST0000063876,Meghann,Taam
CUST0000093921,Tilly,Anestassia
CUST0000027061,Stephanie,Glenden
CUST0000043175,Chastity,Sikorski
CUST0000096530,Cyndie,Ogren
CUST0000010064,Glenda,Taima
CUST0000040394,Valera,Dom
CUST0000025304,Cecile,Hoenack
CUST0000030194,Emilia,Wareing
CUST0000075049,Marline,Pitt
CUST0000004765,Gretal,Kirstin
CUST0000070033,Perry,Creamer
CUST0000060029,Jacquetta,Teryn
CUST0000070443,Norine,Vivle
CUST0000094492,Daphne,Maurine
CUST0000020014,Mathilda,Dorcy
CUST0000068421,Jacenta,Vernier
CUST0000035395,Bernardine,Chesna
CUST0000010878,Jenilee,Fleeta
CUST0000002365,Susan,Velick
CUST0000008771,Lolita,Jethro
CUST0000094971,Fredericka,Hertzfeld
CUST0000075382,Ayn,Shields
CUST0000057812,Frieda,Rosemary
CUST0000013593,Ardenia,Rosalba
CUST0000043982,Merle,Cottle
CUST0000023166,Adore,Jeanne
CUST0000041489,Asia,Dudley
CUST0000016306,Renie,Wilona
CUST0000031265,Jany,Minetta
CUST0000062186,Oralee,Velick
CUST0000051374,Jacquetta,Kendrick
CUST0000003407,June,Montgomery
CUST0000040008,Aryn,McLaughlin
CUST0000032259,Ronna,Cleavland
CUST0000020656,Jessamyn,Horan
CUST0000003748,Wendi,Brandice
CUST0000038123,Tressa,Gillan
